ID,AGE
500806.0,34.558587449667414
500812.0,29.52846647524561
500820.0,35.47287450138941
500839.0,34.95890296582716
500843.0,34.06649324079632
500847.0,35.923187613160316
500849.0,35.17567025603195
500852.0,35.34018269577054
500857.0,33.36557925939313
500858.0,35.34647462073551
500878.0,31.608677320918066
500879.0,33.49409769871098
500891.0,32.14011883295158
500928.0,32.64533152313407
500935.0,34.62151072478703
500940.0,34.660492645427084
500947.0,34.50922564057449
500949.0,33.778817679881406
500951.0,33.601525606717104
500967.0,34.77212474827479
500974.0,27.432449417980635
500981.0,34.61211500357142
500983.0,29.364707734358888
500988.0,33.49629933496369
500991.0,30.315266035354078
500996.0,34.32586958570466
501010.0,32.78067569500566
501013.0,35.12726999713638
501017.0,35.41111401164624
501020.0,32.139630791959405
501021.0,35.289649396202634
501023.0,35.825934612940785
501028.0,35.87566765342615
501029.0,30.672252250349104
501044.0,35.606333093316316
501066.0,34.47874204655411
501067.0,35.29229257299836
501069.0,33.64797321204608
501078.0,34.03658349584015
501079.0,34.32111963682379
501080.0,35.57887071821236
501082.0,34.22454490782047
501092.0,34.03038974142599
501097.0,33.48344237556561
501098.0,34.670281110427275
501108.0,35.07326309847236
501112.0,35.91167808450334
501117.0,33.98716923045589
501119.0,35.915217907411495
501123.0,35.372624662808335
501133.0,33.47568963720991
501141.0,30.700940378116876
501166.0,30.958766688769963
501167.0,29.548561805384857
501173.0,35.086682640795885
501177.0,35.06239185895867
501178.0,33.60930684904201
501186.0,34.817813069777706
501188.0,33.721074874077765
501192.0,35.821630647452274
501193.0,35.80167987460049
501195.0,32.5698008113052
501198.0,29.445604681631114
501201.0,34.922721316738446
501208.0,35.02218050001933
501215.0,34.76663948830217
501218.0,29.821521828974184
501238.0,34.701153088312374
501243.0,34.577729208813025
501248.0,35.9311580388956
501251.0,28.025034476683647
501254.0,30.31721642320082
501258.0,31.115201670129082
501274.0,34.81432940620572
501277.0,35.026061734799
501278.0,35.87092597667504
501287.0,33.18028820812819
501306.0,31.773485621958503
501309.0,31.848804855471094
501312.0,34.756142379942816
501314.0,34.95561682963857
501332.0,32.832051957484786
501335.0,33.14145862473276
501337.0,34.68705018236083
501342.0,34.91823472418011
501345.0,35.93087680234185
501346.0,29.71975447131551
501354.0,35.930912380652245
501357.0,30.701054246448063
501358.0,28.841264714736372
501359.0,28.955803665368766
501360.0,31.65301262988267
501371.0,35.07854640853178
501375.0,34.0997657860008
501378.0,34.926496632633686
501383.0,30.13198561396483
501389.0,35.841774997450905
501395.0,34.46338460354801
501397.0,32.386151015968245
501404.0,35.084053431413935
501413.0,35.83753086717768
501415.0,32.47659635735542
501427.0,32.319028425854704
501440.0,33.12459399516949
501443.0,35.67511045466951
501461.0,32.24233054104488
501463.0,34.553062695596516
501466.0,34.86780379399856
501478.0,35.437602948713305
501479.0,34.679973946107324
501480.0,28.377970566551397
501481.0,33.71636470718609
501507.0,35.62927077329858
501512.0,35.38762315235175
501518.0,33.7131880191935
501522.0,35.28742424072254
501540.0,34.76791592003852
501542.0,30.149955569359843
501554.0,33.51126475369103
501555.0,32.91268440980776
501556.0,34.673068658429706
501560.0,33.561666562970295
501561.0,35.503753708049246
501575.0,29.76686659713047
501577.0,34.59337044480106
501578.0,30.482614616855212
501582.0,35.285569286355496
501583.0,34.38094798005415
501586.0,35.674599742568894
501597.0,35.5816697564823
501623.0,34.67779442979586
501637.0,35.392957016202345
501652.0,34.280765436207126
501662.0,32.39888332606581
501664.0,34.479652331065125
501666.0,35.28294635977896
501673.0,35.505557007969934
501677.0,35.070785113508826
501678.0,35.44641923221964
501681.0,35.26602396191838
501687.0,32.124029960512985
501722.0,34.24285677101907
501746.0,33.92364889254361
501751.0,33.21115067019126
501764.0,34.62988691877414
501769.0,34.71082771248289
501781.0,34.624031652702875
501783.0,34.82720613303032
501786.0,32.350109029027344
501796.0,35.393389585790096
501797.0,35.13772518962297
501800.0,35.085663688430145
501812.0,34.669828679419666
501818.0,33.73380381517727
501819.0,35.74784592117412
501828.0,22.803551961794255
501840.0,32.695948272214494
501842.0,34.633647548080916
501845.0,34.75247343691863
501861.0,31.85391273583495
501864.0,33.90593322387979
501875.0,35.77358388286492
501877.0,29.799112133224753
501882.0,35.75127254983852
501885.0,31.36966621314625
501896.0,35.93027558212982
501908.0,30.548921683595317
501919.0,35.769408196716206
501925.0,32.270497312480714
501939.0,35.18695787250209
501944.0,35.77873963621662
501952.0,35.738271767764275
501953.0,34.701935765887995
501955.0,33.93065642060803
501962.0,33.459543445313656
501964.0,33.04565713137794
501967.0,34.23067378365812
501973.0,22.35622871833303
501982.0,33.72282034608007
501983.0,30.158017469097548
502019.0,31.979648598578656
502023.0,32.83826515790189
502024.0,34.28924484119222
502027.0,33.732026308698245
502048.0,34.02916902376637
502062.0,28.552032317862416
502063.0,35.2032561993005
502070.0,34.931518775435606
502071.0,32.84164708120642
502087.0,34.56898219549148
502095.0,29.41149047525068
502103.0,30.425477761946638
502104.0,32.64741337462313
502106.0,34.92983622260669
502108.0,33.03757677284435
502113.0,30.91736265250698
502114.0,33.25642225366637
502121.0,34.33113999417168
502131.0,35.202641798450166
502142.0,35.11150194014282
502143.0,34.76313150178133
502153.0,34.8536244493529
502161.0,29.901830573807054
502163.0,35.18423214419402
502164.0,34.618010734564095
502167.0,33.789930539962164
502168.0,32.54691583145889
502170.0,35.08041498774355
502172.0,35.43322005839382
502185.0,35.922290085181366
502194.0,31.12988457280195
502198.0,33.64068035372845
502200.0,33.11799421919265
502211.0,32.52102862725301
502213.0,35.64822914424943
502219.0,33.7726275703983
502233.0,34.144409777879865
502238.0,33.22244268324622
502241.0,35.88506050887716
502246.0,35.05704553050643
502260.0,31.79562495865501
502263.0,33.92009928496268
502269.0,35.659814314772866
502275.0,34.26776905373821
502277.0,35.14201921536007
502293.0,35.836310392493615
502296.0,30.81747500570202
502297.0,34.23485532455448
502301.0,31.806711095456247
502311.0,34.305470775381856
502313.0,32.61675737869913
502315.0,35.61887175454714
502333.0,35.88153193545341
502334.0,34.547084497455735
502340.0,32.88499573489785
502350.0,33.43356319250535
502354.0,35.70042775479148
502373.0,33.50998614333465
502386.0,33.25029606736932
502391.0,32.82284125449481
502393.0,35.50108151847311
502394.0,35.527815686467925
502406.0,29.887560031505284
502408.0,35.75112343134383
502410.0,35.21456452876767
502411.0,33.785744557096244
502413.0,28.71895901747205
502417.0,33.746991061891066
502421.0,35.890912166026304
502432.0,33.62503029309108
502434.0,21.44430854513445
502442.0,35.08938569899923
502453.0,35.65904691611568
502458.0,34.12647484061247
502461.0,33.8529532579073
502494.0,31.143511309035848
502503.0,32.88313328760829
502504.0,34.70660061444434
502510.0,35.84874756198898
502513.0,34.88151014496378
502518.0,34.53094423460741
502521.0,35.684684471527504
502525.0,34.61699376091947
502526.0,33.0940286794246
502528.0,33.24646920481023
502538.0,34.97258575633151
502542.0,35.88975350333757
502548.0,32.641059375269975
502557.0,35.828538162515514
502575.0,35.26033902347751
502589.0,31.77298363307189
502594.0,34.59069854878283
502596.0,33.779622324059844
502619.0,32.895819368266075
502627.0,33.88486642932325
502636.0,34.9414147465588
502655.0,32.80082460254489
502665.0,33.97747365252037
502676.0,35.66700970211789
502677.0,35.7605559761152
502685.0,32.50494157213933
502687.0,33.4460563542218
502690.0,35.84974694237861
502698.0,35.04652829569015
502701.0,33.45063946089721
502707.0,32.450927440499136
502712.0,27.496904398991298
502715.0,35.890724170448614
502728.0,35.6995676407796
502739.0,35.46855474334676
502740.0,34.711155835631004
502771.0,35.13346692548517
502775.0,35.6055841916169
502781.0,33.113890227010124
502791.0,35.87074178916696
502800.0,35.851320859392025
502834.0,33.26884242735685
502846.0,33.289043278725984
502854.0,35.045402656120665
502856.0,34.19136170622766
502866.0,28.082049920123232
502868.0,30.75341385143809
502883.0,34.25332640200376
502885.0,32.203585557724494
502889.0,32.94417331704254
502896.0,35.822738242612886
502930.0,34.4563671398213
502936.0,30.732563307721634
502952.0,35.07530744772229
502958.0,33.73691045799448
502961.0,33.91417767602517
502962.0,31.99006373892612
502973.0,32.49252517709245
502995.0,34.60032612484442
502996.0,35.56458671396303
502998.0,35.15434275890618
503009.0,34.65381660699651
503012.0,33.374046485328016
503020.0,31.93899002581252
503032.0,34.2740008583456
503041.0,35.91910748835793
503050.0,33.760888064948404
503084.0,33.13064264881129
503104.0,33.00630480438361
503110.0,35.26642677057979
503127.0,30.83373206398487
503129.0,33.146611555022986
503137.0,35.86680333824951
503178.0,32.89900589101999
503193.0,35.57756097825167
503201.0,35.736418342519485
503202.0,35.864325293866386
503219.0,35.93116887603847
503225.0,35.92955152633819
503230.0,35.80983575636147
503236.0,30.252102836860715
503243.0,34.647044832582026
503250.0,33.46824307587935
503253.0,31.06433711271733
503256.0,34.850879739955374
503258.0,35.91441991195993
503265.0,34.56569347175306
503269.0,35.36121192330501
503280.0,29.904400323122854
503302.0,35.16475024510291
503316.0,34.652200293792546
503341.0,32.42782668642507
503344.0,35.7707349472966
503345.0,33.02465097447967
503359.0,32.46852003718182
503361.0,35.104686097722954
503363.0,31.42814182299514
503379.0,35.5958256012108
503391.0,35.92552256009311
503392.0,35.93043373748155
503404.0,33.16297257452575
503407.0,34.07607176728231
503409.0,35.898914480872016
503415.0,35.93893585866749
503430.0,29.98505292379574
503447.0,34.04786978663518
503461.0,32.93935166547963
503470.0,35.6719383307703
503472.0,35.75974336207735
503487.0,35.7399455416524
503492.0,34.203278333560384
503509.0,32.53667852462911
503514.0,29.948544450566573
503520.0,35.292109519583704
503524.0,34.14889355304287
503532.0,30.70933599563546
503533.0,31.43709488623091
503542.0,34.6872217621782
503543.0,35.81875229135653
503544.0,35.92232739351214
503555.0,34.12533961989287
503559.0,30.799658035938606
503568.0,33.762616610983095
503586.0,34.47443610083217
503594.0,34.82868200132757
503604.0,35.37342319797644
503608.0,33.48890870531069
503618.0,35.72555148885576
503624.0,28.919505941672032
503632.0,33.993723314537604
503648.0,31.24640103027336
503652.0,34.232052279425595
503664.0,35.895321318760246
503665.0,34.56154804322223
503676.0,33.119744797427074
503695.0,29.139377695090115
503698.0,35.34370512549873
503706.0,33.35769584623311
503707.0,33.843271435674936
503714.0,33.25099914278804
503717.0,35.670905508998246
503734.0,31.86385637873918
503737.0,31.393274814101012
503738.0,34.179795103558035
503747.0,35.93033404257054
503750.0,32.207791238408
503756.0,31.804559353224583
503775.0,30.54625936281375
503776.0,35.406702341157796
503787.0,33.992129928717105
503796.0,34.006807212394854
503802.0,32.80356960842278
503803.0,34.0059973263974
503816.0,33.80572400183852
503817.0,33.585044271769156
503818.0,34.938934333226214
503826.0,35.24143216446654
503827.0,35.34420334878008
503832.0,35.21441175102005
503836.0,35.92178463144249
503842.0,35.92265123157346
503845.0,35.806106795952196
503848.0,34.838625248450384
503869.0,35.82243415048767
503870.0,33.336059582264916
503877.0,33.92427085107108
503890.0,34.14663786883277
503896.0,34.74411566241757
503913.0,32.85826790528015
503932.0,30.212624871830833
503940.0,35.69054402930917
503941.0,34.77427976029941
503958.0,34.6129035353613
503971.0,32.99153177353141
503976.0,33.15030916747921
503979.0,31.56971902245941
503988.0,35.91311452684307
503995.0,35.6275650778295
504005.0,31.903677354668847
504010.0,33.72656247028369
504026.0,30.976556263054807
504033.0,35.53436670400459
504042.0,35.90541039443637
504056.0,35.78733857018749
504058.0,33.84921227106093
504063.0,35.23198959374394
504066.0,35.816367584661016
504071.0,34.45291961186183
504093.0,34.625910645242996
504117.0,34.59423838197608
504127.0,35.6898807082162
504135.0,35.941205548319694
504168.0,32.44538396100018
504188.0,35.31107419163178
504192.0,34.94733090856988
504213.0,29.139303228053613
504218.0,33.357517036345335
504222.0,32.74649868915998
504230.0,28.942198865563732
504239.0,35.9264776867889
504244.0,33.33753995938786
504265.0,35.919860869664504
504273.0,35.6136718589884
504282.0,35.249569603659474
504291.0,34.721870446930104
504292.0,31.825865485831343
504311.0,34.44430508468914
504313.0,35.90146611882812
504314.0,35.90720944847018
504318.0,34.59473138401269
504324.0,35.73110630945225
504340.0,32.84323871361736
504346.0,35.919845343057695
504348.0,34.28109529181134
504354.0,34.17525769061765
504359.0,31.63079702247196
504361.0,35.659201319057566
504365.0,35.2422105576754
504402.0,22.971213168962752
504410.0,32.85802338967308
504421.0,28.950841382053245
504426.0,35.79257378046614
504427.0,35.839396410743525
504431.0,34.95524810770712
504437.0,33.48346589250527
504439.0,34.09462016438204
504443.0,30.577795019421522
504444.0,30.35122797592362
504451.0,34.813393972762825
504456.0,35.87502861108541
504460.0,32.29969277648888
504467.0,31.46206867871996
504471.0,34.15011609436061
504487.0,35.42155794647195
504498.0,34.52164099519424
504499.0,33.04664904934521
504503.0,33.38428781537035
504506.0,33.23402287089557
504507.0,34.14836856801047
504508.0,35.9155081170385
504510.0,33.73224172673962
504513.0,35.12448278466714
504514.0,34.46854986085929
504521.0,32.87960472991183
504524.0,32.202295592946555
504531.0,34.85691096389565
504540.0,34.94888982441017
504543.0,32.738392171737225
504566.0,34.010511003397
504570.0,29.869149012572187
504574.0,32.200977447234074
504579.0,34.00519000885348
504588.0,32.832910902979705
504592.0,35.10698924217163
504622.0,33.34589492538443
504629.0,35.26480955997004
504633.0,31.60670452584603
504635.0,34.498273041118225
504637.0,35.08154098623993
504647.0,34.11681619208722
504649.0,27.959327675102358
504659.0,33.256942942206045
504660.0,32.24274207274158
504663.0,35.63884430296935
504677.0,35.62496890856032
504680.0,35.394723458458365
504699.0,35.73439197601024
504701.0,34.645575860935075
504703.0,35.1773275824931
504705.0,32.73736612937292
504713.0,33.91170460557061
504715.0,34.09671679980162
504726.0,32.298983790131345
504734.0,32.34017440734871
504736.0,31.845794897692933
504749.0,31.84392772338973
504763.0,31.11253632319574
504764.0,34.923790453043296
504767.0,32.648117962545854
504769.0,34.142513863874896
504772.0,33.78355798167916
504776.0,34.80538075115679
504781.0,33.493079256251846
504784.0,35.88497854793927
504787.0,32.59816736254
504790.0,34.38896770252632
504808.0,35.010122659952756
504809.0,32.62021638118756
504824.0,34.71393321601144
504838.0,34.638923564806234
504839.0,35.57551384785298
504846.0,34.16960511785701
504847.0,31.768921118886425
504853.0,31.760304098985102
504862.0,32.217087618560456
504867.0,35.30512902375705
504870.0,34.314568534049165
504871.0,34.47714654671556
504890.0,33.62238133316797
504891.0,29.882270142654928
504893.0,35.3225434825692
504894.0,32.4882520630445
504895.0,34.721084000018294
504898.0,35.757431340468194
504905.0,35.455310118396675
504908.0,35.076192720716236
504917.0,26.8691045182793
504921.0,35.64018085021405
504933.0,34.921841460239484
504941.0,35.87969363565664
504960.0,30.874078009785677
504962.0,35.06143726130569
504964.0,35.74080934026517
504970.0,35.85892213707663
504973.0,35.74255950401401
505008.0,34.408830953530156
505010.0,32.82754453520561
505018.0,31.64750212173747
505041.0,35.848652754199065
505053.0,32.909563222112844
505068.0,34.856541458905
505074.0,35.547622219456166
505079.0,35.53196814189792
505082.0,32.5347519023101
505098.0,34.567139518497456
505102.0,34.2090447796604
505120.0,35.77773730862007
505131.0,31.39430239303676
505141.0,32.809610230561766
505142.0,30.740466158439187
505158.0,34.85735158309309
505161.0,34.69006403745072
505164.0,32.778269394825706
505172.0,33.93439024143395
505187.0,28.374079913212093
505191.0,35.69480676318073
505198.0,35.17030034749329
505203.0,34.402225238447315
505208.0,33.36601555871422
505209.0,34.63087100214254
505212.0,34.93276740374968
505215.0,35.5749038665658
505217.0,34.521770502650234
505219.0,35.6538651957638
505226.0,33.914414779532144
505229.0,35.17176113072865
505231.0,32.49113666108924
505238.0,35.927480306444686
505239.0,35.8907368025153
505240.0,34.531151929445684
505245.0,33.67620777249435
505248.0,31.95844421277565
505252.0,35.27417252035754
505264.0,32.792751098514316
505269.0,34.73346905350269
505272.0,33.31851295558844
505281.0,32.944191571283014
505287.0,35.8009693192724
505291.0,35.45787028379566
505293.0,34.280605338408314
505324.0,30.3234409448535
505325.0,35.31456964429347
505331.0,28.863603540681424
505343.0,32.660071017463785
505351.0,33.88231418417628
505361.0,27.644195715638638
505364.0,34.109098092315186
505368.0,34.88558973592472
505381.0,32.96460940370125
505384.0,35.18359232153973
505407.0,34.82010375193004
505409.0,35.46317061811765
505439.0,34.9646589961585
505443.0,31.331165482307348
505448.0,34.85669675380121
505452.0,32.61006322067419
505463.0,33.55933944304105
505469.0,34.64799204776726
505473.0,35.1736901705367
505489.0,35.14405653257617
505493.0,32.371634324189465
505517.0,35.95275899876213
505533.0,34.682326622324254
505536.0,34.23225529435001
505543.0,35.14313780725063
505546.0,34.35909723336581
505547.0,35.36315870005881
505550.0,33.86332537924345
505552.0,31.254525486610564
505553.0,31.825246603926736
505556.0,34.51283259377698
505557.0,33.95713766549131
505563.0,34.01395491134574
505566.0,35.79626954573446
505574.0,34.09889079255992
505576.0,34.239815507066744
505581.0,32.867552272877234
505586.0,35.93228757630015
505595.0,33.36779968905439
505600.0,35.93274721190321
505603.0,35.93115092698916
505607.0,34.82778150064466
505615.0,31.564606395147457
505624.0,32.42183960875607
505626.0,33.228265244730046
505638.0,37.2287649405997
505645.0,35.870376381012804
505646.0,35.81310208868255
505659.0,33.571025914561
505701.0,34.70143994233948
505710.0,34.39822330813037
505725.0,33.63274058947669
505729.0,31.579192806730134
505732.0,33.39513475532621
505733.0,35.41644550365417
505736.0,34.651682143167
505758.0,35.92674552205891
505760.0,35.09095105002404
505778.0,30.737038079371104
505793.0,35.92739814428343
505799.0,35.47762720052093
505839.0,32.52264720308161
505840.0,35.30478906670971
505851.0,35.82247930537827
505853.0,35.13395012517835
505855.0,33.48462730064911
505868.0,35.386223582123996
505869.0,34.781417756566334
505879.0,35.58295374416101
505905.0,35.601949056702836
505927.0,34.41335186694232
505936.0,35.729536557056086
505967.0,35.39657616091368
505972.0,35.11594145967335
505975.0,35.61792014265866
505995.0,35.60025709764392
505997.0,31.526968848638447
506010.0,35.853830432555405
506016.0,33.424234707846786
506017.0,34.74148778692929
506022.0,31.090467376102474
506028.0,35.0572864420713
506030.0,31.733124860071964
506040.0,34.795703296361125
506042.0,35.8129219084333
506045.0,34.51732815911075
506052.0,33.06343077437043
506055.0,35.31682835581082
506060.0,35.661354376920656
506089.0,32.4599175055927
506106.0,33.81829944324382
506107.0,35.824246567471526
506111.0,35.02241011128319
506120.0,33.2385574306489
506126.0,33.17492288950603
506160.0,33.50860874721821
506178.0,32.117626506166424
506181.0,31.628372495895338
506194.0,35.30832693001788
506196.0,35.25469878934095
506207.0,28.84825962704477
506214.0,34.763231443111444
506218.0,34.32869415233858
506233.0,34.88626804429191
506245.0,34.70722508464811
506248.0,35.470188984448626
506249.0,35.12022058646151
506260.0,35.85532505462587
506280.0,35.02500150481912
506305.0,32.39556720758029
506312.0,35.420876259839275
506332.0,34.69503227444284
506333.0,31.602471462365184
506334.0,33.956364385288225
506345.0,35.69515180373148
506355.0,35.758667332249345
506371.0,33.97966978982781
506373.0,34.881616225477764
506387.0,35.43042369491323
506389.0,35.899305513467304
506403.0,34.611403058373305
506432.0,32.74952865629888
506437.0,33.325329125599666
506474.0,33.41036850923541
506475.0,34.13398015045539
506478.0,32.559477638049856
506481.0,33.07441822260334
506491.0,35.9010883251662
506495.0,32.95152212442497
506500.0,35.17421316115157
506507.0,34.95954986662206
506512.0,33.06428599127942
506525.0,34.59353748554416
506539.0,35.01235457933854
506547.0,35.192872399733204
506549.0,35.84502203360528
506564.0,34.64777249004846
506582.0,35.91491494315091
506592.0,35.3840563384465
506602.0,33.153796376869316
506605.0,33.21278493979332
506608.0,35.09098202072683
506618.0,32.93909002953345
506629.0,32.22793204521581
506630.0,35.68201600262487
506641.0,34.20981185925254
506644.0,34.36341463723315
506662.0,34.30205742923367
506669.0,33.50375756067724
506671.0,34.52900948613101
506683.0,34.992049316604685
506687.0,35.16698725301271
506688.0,34.22908293330322
506690.0,35.87519742085637
506692.0,35.514181899260706
506697.0,35.89260996231759
506701.0,28.48669915703512
506706.0,35.730213185579125
506710.0,30.97545324350985
506711.0,34.93734479063822
506718.0,35.67500641607573
506729.0,29.972990287920812
506733.0,34.46845085307444
506734.0,30.546760124103027
506751.0,34.19236865634237
506759.0,33.6857865347608
506765.0,35.172578305317145
506773.0,30.831832967529696
506781.0,35.8768161325843
506784.0,35.253987532813724
506786.0,35.729428747351186
506794.0,35.90325971402941
506801.0,33.95919168854033
506825.0,28.571940035710373
506842.0,33.014607878922206
506844.0,35.84916473673011
506875.0,35.107874009215905
506882.0,35.58225558800804
506883.0,29.967080844641266
506890.0,30.7332675710747
506891.0,34.912504615180744
506893.0,33.47822043169384
506897.0,33.45067147548424
506899.0,32.07451782413152
506900.0,34.343329542879076
506902.0,35.602013153058465
506908.0,33.7078338667025
506913.0,34.38897702231443
506921.0,27.461991299087842
506938.0,35.85172121841153
506944.0,33.79638918918101
506956.0,34.10221738718179
506968.0,32.54784489004401
506972.0,34.173925693688496
506997.0,27.148079590701684
507005.0,31.985931924520003
507006.0,34.00939061502782
507016.0,35.8382825258261
507033.0,33.2031310048822
507036.0,35.957089112170245
507046.0,30.463177374759727
507052.0,35.70551633539669
507077.0,35.31919190426022
507095.0,33.30078575495369
507097.0,35.595044441922894
507104.0,35.9311830830291
507122.0,33.60722372343887
507134.0,34.47774877166507
507145.0,35.01434357278845
507148.0,34.44632058928288
507151.0,30.124585676624218
507153.0,26.739946182375526
507154.0,35.93119485269766
507156.0,32.12920754425607
507159.0,32.61225462861155
507160.0,33.138827821374576
507163.0,35.45326854331677
507171.0,27.751279684602586
507180.0,32.78130747590997
507186.0,34.3185991593267
507187.0,35.568404757332644
507202.0,35.803579284320435
507208.0,35.61646848380733
507228.0,32.4764625342461
507229.0,30.742268706818884
507243.0,35.057558024533115
507249.0,35.77788233132501
507254.0,34.813625290469865
507260.0,35.435866696607825
507261.0,33.58413658784166
507270.0,34.0431617108164
507274.0,34.54335919882037
507276.0,27.18107659024109
507297.0,32.59220252080499
507302.0,35.866261728293665
507310.0,34.27625180556545
507313.0,31.696868945490163
507319.0,33.76931736682373
507331.0,33.46436475922916
507335.0,33.344530070745904
507345.0,33.55814973760309
507354.0,34.333425851862565
507360.0,28.697220372339153
507364.0,34.832258304739774
507368.0,34.31430592624786
507369.0,33.481264355620425
507374.0,35.536162791472265
507383.0,33.174090865541984
507391.0,30.640428017930493
507393.0,31.686000262803983
507397.0,32.647103518925675
507403.0,33.184429944934294
507410.0,31.90103856047611
507422.0,28.667888624925197
507423.0,35.10468638727039
507429.0,33.767664061574024
507435.0,35.50087901074354
507439.0,35.55833855016865
507440.0,33.96024668665745
507444.0,31.795060953150454
507452.0,35.421118685801545
507463.0,35.79209628831365
507467.0,33.51267419111853
507480.0,35.81536850562812
507485.0,35.89803366272536
507497.0,34.01300188412088
507498.0,32.528484217495446
507520.0,34.42464205419528
507523.0,32.79764667074598
507536.0,34.520917220783154
507537.0,34.682921905493
507550.0,35.86086512992121
507553.0,34.772829992809235
507562.0,35.453229922095765
507564.0,35.87858338164293
507569.0,34.41211126919355
507581.0,34.55520363138762
507589.0,34.280830953763015
507592.0,34.29845445114945
507596.0,27.891551622065336
507605.0,34.07262689197197
507607.0,35.92632009256107
507610.0,35.84635682201901
507626.0,35.92735651234353
507637.0,33.48703721223706
507638.0,32.21217209115735
507640.0,33.40113442815555
507642.0,34.384186087122124
507643.0,30.535408228707684
507644.0,35.217945210116575
507647.0,35.23944583163716
507652.0,30.953225914712768
507654.0,35.65122343774055
507675.0,33.35422034730433
507708.0,33.33447539640239
507751.0,35.27134017633389
507757.0,35.869952135798144
507769.0,32.828776608256376
507771.0,31.188195759559385
507789.0,35.5011800367253
507800.0,34.60798232036683
507805.0,35.7103395924336
507807.0,35.82005932732292
507835.0,35.569590869700654
507841.0,29.85231040983215
507855.0,34.59578062270992
507874.0,31.17831430382074
507885.0,34.262769394614
507897.0,33.68973954876476
507929.0,35.07111059829296
507933.0,35.546424759521535
507934.0,35.66037284403199
507946.0,34.4185566264928
507951.0,34.33505225394485
507962.0,35.870057631446805
507971.0,34.14327895479685
507992.0,35.95167896327063
507995.0,33.74995223581718
508001.0,30.77108606656842
508013.0,29.549052231023698
508028.0,30.6008345305776
508039.0,35.81845765872195
508051.0,34.32903004454094
508052.0,33.9038382701331
508053.0,33.306658053143906
508054.0,34.40923655979818
508059.0,33.38781836974553
508067.0,35.49221495870109
508081.0,35.636453598851084
508089.0,35.51755553513596
508095.0,33.62707588407756
508097.0,35.8605589446411
508098.0,33.043539720045594
508108.0,34.68425060566836
508116.0,32.409091059516804
508133.0,28.112127821596932
508140.0,33.22225208752864
508149.0,33.89362223845238
508165.0,32.38984503198548
508167.0,31.944203816731694
508172.0,34.72993973572523
508184.0,34.82818513075091
508185.0,35.78429874622986
508188.0,35.674260140499705
508189.0,34.563457769162426
508190.0,35.354907992692894
508200.0,32.53513600309755
508202.0,34.93816880414376
508204.0,29.651109797912962
508207.0,35.56501758430136
